timestamp,model_filename,r2,mse,rmse,data_size
2025-06-12 10:14:35,20250612_RF_r2_0.9512_mae_0.0050.pkl,0.9512338261776668,8.40718608328017e-05,0.009169070881654352,3317
2025-06-12 10:14:35,20250612_RF_r2_0.9512_mae_0.0050.pkl,0.9512338261776668,8.407186083280168e-05,0.00916907088165435,3317
2025-06-12 10:14:54,20250612_RF_r2_0.9512_mae_0.0050.pkl,0.9512338261776669,8.407186083280176e-05,0.009169070881654355,3317
2025-06-12 10:14:56,20250612_RF_r2_0.9512_mae_0.0050.pkl,0.9512338261776669,8.40718608328017e-05,0.009169070881654352,3317
2025-06-12 10:15:16,20250612_RF_r2_0.9512_mae_0.0050.pkl,0.9512338261776668,8.407186083280161e-05,0.009169070881654346,3317
2025-06-12 10:15:17,20250612_RF_r2_0.9512_mae_0.0050.pkl,0.9512338261776668,8.407186083280168e-05,0.00916907088165435,3317
2025-06-12 10:16:02,20250612_RF_r2_0.9512_mae_0.0050.pkl,0.9512338261776668,8.407186083280164e-05,0.009169070881654348,3317
2025-06-12 10:16:02,20250612_RF_r2_0.9512_mae_0.0050.pkl,0.9512338261776668,8.407186083280168e-05,0.00916907088165435,3317
2025-06-12 10:25:57,20250612_RF_r2_0.9512_mae_0.0050.pkl,0.9512338261776668,8.407186083280168e-05,0.00916907088165435,3317
2025-06-12 10:25:57,20250612_RF_r2_0.9512_mae_0.0050.pkl,0.9512338261776668,8.407186083280164e-05,0.009169070881654348,3317
2025-06-12 10:29:52,20250612_RF_r2_0.9512_mae_0.0050.pkl,0.9512338261776668,8.407186083280172e-05,0.009169070881654352,3317
2025-06-12 10:29:53,20250612_RF_r2_0.9512_mae_0.0050.pkl,0.9512338261776668,8.40718608328017e-05,0.009169070881654352,3317
2025-06-12 10:30:11,20250612_RF_r2_0.9512_mae_0.0050.pkl,0.9512338261776668,8.407186083280177e-05,0.009169070881654355,3317
2025-06-12 10:30:13,20250612_RF_r2_0.9512_mae_0.0050.pkl,0.9512338261776668,8.407186083280168e-05,0.00916907088165435,3317
2025-06-12 10:31:39,20250612_RF_r2_0.9512_mae_0.0050.pkl,0.9512338261776669,8.40718608328017e-05,0.009169070881654352,3317
2025-06-12 10:31:39,20250612_RF_r2_0.9512_mae_0.0050.pkl,0.9512338261776668,8.407186083280161e-05,0.009169070881654346,3317
2025-06-12 10:31:57,20250612_RF_r2_0.9512_mae_0.0050.pkl,0.9512338261776668,8.407186083280161e-05,0.009169070881654346,3317
2025-06-12 10:31:57,20250612_RF_r2_0.9512_mae_0.0050.pkl,0.9512338261776668,8.40718608328017e-05,0.009169070881654352,3317
2025-06-12 10:47:41,20250612_RF_r2_0.9512_mae_0.0050.pkl,0.9512338261776669,8.407186083280168e-05,0.00916907088165435,3317
2025-06-12 10:47:42,20250612_RF_r2_0.9512_mae_0.0050.pkl,0.9512338261776668,8.407186083280165e-05,0.009169070881654348,3317
2025-06-12 10:58:37,20250612_RF_r2_0.9512_mae_0.0050.pkl,0.9512338261776669,8.407186083280169e-05,0.00916907088165435,3317
2025-06-12 10:58:37,20250612_RF_r2_0.9512_mae_0.0050.pkl,0.9512338261776668,8.407186083280176e-05,0.009169070881654355,3317
2025-06-12 11:26:50,20250612_RF_r2_0.9512_mae_0.0050.pkl,0.9512338261776668,8.407186083280164e-05,0.009169070881654348,3317
